Date,Open,High,Low,Close,Adj Close,Volume
2015-07-23,1622.750000,1638.119995,1616.520020,1620.900024,1620.900024,0
2015-07-24,1619.270020,1628.890015,1603.349976,1604.239990,1604.239990,0
2015-07-27,1602.150024,1602.239990,1568.170044,1569.140015,1569.140015,0
2015-07-28,1575.949951,1591.199951,1570.089966,1586.729980,1586.729980,0
2015-07-29,1587.880005,1603.589966,1586.380005,1601.930054,1601.930054,0
2015-07-30,1611.949951,1615.180054,1602.729980,1612.510010,1612.510010,0
2015-07-31,1611.189941,1616.510010,1601.310059,1614.339966,1614.339966,0
2015-08-03,1620.579956,1627.170044,1613.839966,1625.160034,1625.160034,0
2015-08-04,1625.530029,1625.630005,1614.500000,1622.469971,1622.469971,0
2015-08-05,1634.479980,1644.839966,1624.719971,1643.699951,1643.699951,0
2015-08-06,1637.599976,1642.380005,1629.939941,1630.810059,1630.810059,0
2015-08-07,1632.079956,1632.079956,1613.569946,1615.109985,1615.109985,0
2015-08-10,1615.829956,1628.089966,1605.640015,1626.969971,1626.969971,0
2015-08-11,1631.119995,1631.119995,1599.349976,1600.890015,1600.890015,0
2015-08-12,1595.040039,1600.020020,1552.170044,1557.469971,1557.469971,0
2015-08-13,1566.489990,1586.380005,1559.339966,1570.689941,1570.689941,0
2015-08-14,1570.839966,1580.339966,1561.839966,1568.589966,1568.589966,0
2015-08-17,1570.500000,1585.800049,1558.790039,1572.930054,1572.930054,0
2015-08-18,1572.239990,1580.310059,1565.680054,1576.189941,1576.189941,0
2015-08-19,1570.500000,1574.699951,1546.079956,1546.469971,1546.469971,0
2015-08-20,1536.949951,1544.780029,1514.270020,1516.310059,1516.310059,0
2015-08-21,1506.290039,1513.670044,1463.949951,1464.949951,1464.949951,0
2015-08-24,1450.390015,1458.020020,1344.560059,1386.199951,1386.199951,0
2015-08-25,1386.979980,1452.040039,1386.979980,1444.260010,1444.260010,0
2015-08-26,1434.140015,1447.040039,1403.790039,1416.979980,1416.979980,0
2015-08-27,1424.170044,1473.699951,1419.099976,1467.849976,1467.849976,0
2015-08-28,1464.329956,1476.900024,1453.469971,1476.030029,1476.030029,0
2015-08-31,1467.819946,1474.819946,1462.670044,1470.729980,1470.729980,0
2015-09-01,1458.099976,1468.359985,1420.089966,1429.329956,1429.329956,0
2015-09-02,1427.420044,1446.790039,1419.760010,1432.680054,1432.680054,0
2015-09-03,1435.550049,1474.900024,1432.400024,1467.589966,1467.589966,0
2015-09-04,1464.420044,1466.430054,1425.709961,1429.660034,1429.660034,0
2015-09-08,1437.660034,1469.250000,1437.229980,1454.310059,1454.310059,0
2015-09-09,1455.209961,1492.199951,1455.030029,1473.069946,1473.069946,0
2015-09-10,1469.849976,1471.599976,1448.170044,1452.380005,1452.380005,0
2015-09-11,1450.770020,1454.650024,1436.630005,1437.260010,1437.260010,0
2015-09-14,1433.660034,1452.469971,1427.150024,1430.849976,1430.849976,0
2015-09-15,1432.689941,1447.619995,1422.750000,1442.839966,1442.839966,0
2015-09-16,1440.989990,1467.439941,1440.989990,1465.150024,1465.150024,0
2015-09-17,1464.949951,1468.930054,1459.869995,1462.099976,1462.099976,0
2015-09-18,1450.619995,1461.569946,1425.689941,1435.040039,1435.040039,0
2015-09-21,1436.209961,1454.170044,1431.130005,1447.280029,1447.280029,0
2015-09-22,1451.489990,1451.489990,1400.219971,1400.959961,1400.959961,0
2015-09-23,1402.030029,1417.619995,1393.390015,1401.449951,1401.449951,0
2015-09-24,1399.890015,1405.969971,1365.280029,1371.760010,1371.760010,0
2015-09-25,1382.579956,1418.089966,1375.229980,1410.199951,1410.199951,0
2015-09-28,1412.540039,1412.540039,1377.369995,1378.109985,1378.109985,0
2015-09-29,1373.770020,1382.170044,1353.869995,1370.329956,1370.329956,0
2015-09-30,1370.260010,1407.650024,1369.859985,1404.859985,1404.859985,0
2015-10-01,1406.489990,1427.719971,1395.219971,1399.959961,1399.959961,0
2015-10-02,1403.020020,1424.550049,1386.729980,1407.180054,1407.180054,0
2015-10-05,1411.819946,1451.949951,1408.869995,1450.390015,1450.390015,0
2015-10-06,1451.359985,1465.959961,1439.609985,1459.459961,1459.459961,0
2015-10-07,1460.800049,1479.189941,1458.880005,1461.890015,1461.890015,0
2015-10-08,1461.199951,1467.709961,1453.979980,1465.589966,1465.589966,0
2015-10-09,1467.689941,1481.209961,1467.449951,1471.079956,1471.079956,0
2015-10-12,1469.979980,1476.300049,1462.930054,1467.780029,1467.780029,0
2015-10-13,1467.010010,1468.400024,1442.839966,1453.890015,1453.890015,0
2015-10-14,1451.280029,1455.489990,1437.079956,1443.140015,1443.140015,0
2015-10-15,1437.609985,1466.050049,1437.609985,1462.380005,1462.380005,0
2015-10-16,1466.300049,1479.040039,1463.530029,1473.479980,1473.479980,0
2015-10-19,1472.800049,1485.199951,1471.380005,1476.280029,1476.280029,0
2015-10-20,1475.959961,1479.140015,1462.770020,1469.060059,1469.060059,0
2015-10-21,1467.760010,1475.640015,1458.089966,1469.760010,1469.760010,0
2015-10-22,1469.239990,1502.380005,1463.780029,1500.699951,1500.699951,0
2015-10-23,1501.989990,1535.099976,1501.859985,1529.670044,1529.670044,0
2015-10-26,1526.270020,1531.880005,1519.510010,1522.819946,1522.819946,0
2015-10-27,1522.160034,1522.420044,1506.579956,1507.280029,1507.280029,0
2015-10-28,1505.709961,1525.130005,1505.329956,1523.250000,1523.250000,0
2015-10-29,1542.969971,1542.969971,1513.250000,1522.520020,1522.520020,0
2015-10-30,1518.430054,1527.680054,1511.030029,1522.949951,1522.949951,0
2015-11-02,1519.640015,1529.920044,1510.430054,1526.300049,1526.300049,0
2015-11-03,1526.020020,1533.859985,1521.180054,1533.390015,1533.390015,0
2015-11-04,1534.729980,1551.119995,1534.329956,1541.260010,1541.260010,0
2015-11-05,1543.819946,1546.680054,1531.939941,1533.900024,1533.900024,0
2015-11-06,1532.989990,1547.510010,1523.079956,1538.410034,1538.410034,0
2015-11-09,1534.910034,1541.229980,1520.599976,1521.630005,1521.630005,0
2015-11-10,1522.130005,1528.569946,1511.709961,1523.790039,1523.790039,0
2015-11-11,1514.579956,1540.910034,1514.579956,1532.699951,1532.699951,0
2015-11-12,1531.489990,1537.150024,1503.989990,1506.869995,1506.869995,0
2015-11-13,1506.099976,1506.530029,1484.880005,1495.530029,1495.530029,0
2015-11-16,1491.290039,1502.959961,1483.469971,1499.500000,1499.500000,0
2015-11-17,1506.810059,1538.150024,1501.089966,1537.520020,1537.520020,0
2015-11-18,1535.430054,1537.160034,1525.020020,1535.150024,1535.150024,0
2015-11-19,1534.750000,1553.300049,1534.750000,1541.829956,1541.829956,0
2015-11-20,1548.890015,1550.800049,1537.030029,1544.339966,1544.339966,0
2015-11-23,1549.280029,1549.280029,1530.410034,1539.459961,1539.459961,0
2015-11-24,1533.739990,1538.170044,1507.250000,1519.719971,1519.719971,0
2015-11-25,1515.599976,1546.459961,1515.599976,1541.819946,1541.819946,0
2015-11-27,1553.979980,1558.099976,1544.280029,1551.569946,1551.569946,0
2015-11-30,1553.180054,1562.729980,1543.609985,1558.189941,1558.189941,0
2015-12-01,1554.209961,1566.040039,1547.180054,1552.270020,1552.270020,0
2015-12-02,1552.199951,1562.839966,1551.530029,1552.390015,1552.390015,0
2015-12-03,1552.530029,1566.160034,1499.160034,1501.310059,1501.310059,0
2015-12-04,1504.969971,1504.969971,1483.130005,1495.989990,1495.989990,0
2015-12-07,1499.780029,1519.089966,1497.349976,1502.469971,1502.469971,0
2015-12-08,1498.390015,1500.689941,1468.579956,1474.900024,1474.900024,0
2015-12-09,1469.500000,1481.839966,1460.900024,1467.530029,1467.530029,0
2015-12-10,1465.719971,1472.219971,1455.719971,1464.510010,1464.510010,0
2015-12-11,1463.910034,1464.000000,1429.589966,1433.640015,1433.640015,0
2015-12-14,1438.939941,1448.739990,1406.939941,1407.790039,1407.790039,0
2015-12-15,1403.900024,1451.449951,1403.900024,1448.869995,1448.869995,0
2015-12-16,1444.770020,1463.040039,1444.449951,1453.229980,1453.229980,0
2015-12-17,1463.540039,1485.930054,1454.040039,1471.430054,1471.430054,0
2015-12-18,1463.040039,1470.869995,1451.270020,1455.880005,1455.880005,0
2015-12-21,1452.930054,1467.349976,1437.760010,1439.290039,1439.290039,0
2015-12-22,1438.869995,1450.069946,1431.650024,1437.150024,1437.150024,0
2015-12-23,1443.199951,1480.189941,1440.189941,1477.619995,1477.619995,0
2015-12-24,1468.109985,1478.540039,1468.109985,1477.550049,1477.550049,0
2015-12-28,1476.400024,1478.380005,1467.239990,1468.959961,1468.959961,0
2015-12-29,1470.030029,1490.979980,1469.550049,1490.369995,1490.369995,0
2015-12-30,1487.510010,1490.579956,1480.979980,1482.500000,1482.500000,0
2015-12-31,1480.329956,1481.380005,1473.069946,1474.060059,1474.060059,0
2016-01-04,1465.819946,1472.719971,1429.079956,1436.829956,1436.829956,0
2016-01-05,1435.630005,1452.329956,1429.280029,1445.430054,1445.430054,0
2016-01-06,1447.209961,1447.209961,1417.750000,1427.339966,1427.339966,0
2016-01-07,1423.500000,1426.239990,1375.050049,1394.719971,1394.719971,0
2016-01-08,1392.280029,1407.599976,1372.750000,1373.900024,1373.900024,0
2016-01-11,1371.949951,1387.130005,1367.770020,1368.979980,1368.979980,0
2016-01-12,1366.719971,1396.420044,1364.229980,1381.829956,1381.829956,0
2016-01-13,1383.750000,1408.079956,1381.420044,1388.239990,1388.239990,0
2016-01-14,1388.819946,1388.819946,1342.060059,1367.890015,1367.890015,0
2016-01-15,1366.760010,1369.829956,1321.219971,1328.380005,1328.380005,0
2016-01-19,1326.829956,1357.609985,1325.989990,1343.040039,1343.040039,0
2016-01-20,1338.010010,1341.140015,1291.209961,1298.079956,1298.079956,0
2016-01-21,1298.380005,1332.510010,1296.349976,1326.680054,1326.680054,0
2016-01-22,1327.290039,1374.430054,1327.290039,1364.910034,1364.910034,0
2016-01-25,1364.660034,1371.270020,1349.979980,1355.890015,1355.890015,0
2016-01-26,1351.530029,1371.329956,1328.319946,1368.930054,1368.930054,0
2016-01-27,1365.839966,1373.670044,1354.270020,1373.280029,1373.280029,0
2016-01-28,1372.020020,1377.430054,1342.089966,1349.439941,1349.439941,0
2016-01-29,1355.380005,1381.079956,1352.319946,1380.520020,1380.520020,0
2016-02-01,1378.479980,1388.290039,1363.030029,1377.310059,1377.310059,0
2016-02-02,1377.189941,1377.469971,1341.109985,1348.839966,1348.839966,0
2016-02-03,1348.099976,1350.459961,1313.300049,1327.189941,1327.189941,0
2016-02-04,1322.939941,1342.709961,1309.099976,1325.349976,1325.349976,0
2016-02-05,1326.180054,1336.270020,1313.239990,1315.560059,1315.560059,0
2016-02-08,1314.560059,1323.400024,1265.729980,1271.030029,1271.030029,0
2016-02-09,1269.439941,1280.359985,1237.739990,1249.500000,1249.500000,0
2016-02-10,1253.270020,1286.140015,1248.219971,1271.819946,1271.819946,0
2016-02-11,1264.839966,1271.050049,1220.550049,1225.180054,1225.180054,0
2016-02-12,1228.719971,1263.560059,1228.719971,1262.829956,1262.829956,0
2016-02-16,1298.119995,1310.130005,1286.579956,1293.780029,1293.780029,0
2016-02-17,1290.189941,1328.599976,1290.189941,1327.920044,1327.920044,0
2016-02-18,1328.699951,1340.939941,1319.630005,1326.319946,1326.319946,0
2016-02-19,1323.989990,1330.760010,1307.219971,1317.819946,1317.819946,0
2016-02-22,1321.380005,1342.099976,1314.739990,1340.719971,1340.719971,0
2016-02-23,1337.979980,1339.520020,1319.619995,1320.630005,1320.630005,0
2016-02-24,1321.829956,1321.829956,1284.119995,1291.589966,1291.589966,0
2016-02-25,1291.709961,1322.640015,1290.329956,1316.819946,1316.819946,0
2016-02-26,1312.660034,1345.290039,1312.660034,1338.099976,1338.099976,0
2016-02-29,1335.410034,1348.569946,1321.170044,1347.260010,1347.260010,0
2016-03-01,1345.650024,1368.739990,1341.270020,1368.119995,1368.119995,0
2016-03-02,1365.910034,1379.310059,1365.089966,1376.630005,1376.630005,0
2016-03-03,1374.280029,1379.510010,1366.650024,1370.680054,1370.680054,0
2016-03-04,1369.920044,1388.880005,1369.920044,1381.670044,1381.670044,0
2016-03-07,1386.199951,1386.199951,1366.900024,1378.540039,1378.540039,0
2016-03-08,1374.599976,1378.010010,1358.689941,1365.709961,1365.709961,0
2016-03-09,1371.310059,1382.500000,1365.439941,1371.290039,1371.290039,0
2016-03-10,1377.790039,1406.719971,1345.520020,1347.180054,1347.180054,0
2016-03-11,1348.380005,1383.800049,1346.869995,1383.410034,1383.410034,0
2016-03-14,1387.939941,1399.150024,1383.189941,1392.910034,1392.910034,0
2016-03-15,1390.780029,1390.780029,1373.079956,1376.410034,1376.410034,0
2016-03-16,1377.280029,1383.689941,1368.250000,1376.949951,1376.949951,0
2016-03-17,1356.260010,1382.890015,1351.439941,1375.520020,1375.520020,0
2016-03-18,1376.560059,1382.989990,1369.839966,1379.489990,1379.489990,0
2016-03-21,1382.069946,1387.010010,1366.930054,1375.420044,1375.420044,0
2016-03-22,1375.489990,1375.489990,1353.290039,1373.500000,1373.500000,0
2016-03-23,1375.650024,1381.780029,1365.489990,1371.579956,1371.579956,0
2016-03-24,1371.939941,1371.939941,1349.369995,1351.290039,1351.290039,0
2016-03-28,1371.939941,1371.939941,1349.369995,1351.290039,1351.290039,0
2016-03-29,1348.510010,1365.069946,1348.510010,1357.520020,1357.520020,0
2016-03-30,1345.810059,1381.709961,1345.810059,1375.189941,1375.189941,0
2016-03-31,1375.560059,1375.560059,1357.770020,1360.739990,1360.739990,0
2016-04-01,1361.099976,1361.099976,1326.290039,1340.750000,1340.750000,0
2016-04-04,1341.250000,1357.050049,1334.410034,1347.290039,1347.290039,0
2016-04-05,1346.400024,1346.660034,1319.660034,1322.109985,1322.109985,0
2016-04-06,1322.280029,1332.310059,1319.670044,1331.500000,1331.500000,0
2016-04-07,1329.859985,1338.089966,1317.660034,1321.400024,1321.400024,0
2016-04-08,1323.369995,1340.079956,1320.839966,1337.479980,1337.479980,0
2016-04-11,1336.310059,1349.699951,1326.109985,1342.479980,1342.479980,0
2016-04-12,1342.949951,1351.040039,1332.339966,1350.140015,1350.140015,0
2016-04-13,1354.540039,1385.709961,1351.079956,1385.489990,1385.489990,0
2016-04-14,1387.400024,1391.449951,1379.760010,1389.900024,1389.900024,0
2016-04-15,1389.810059,1390.859985,1381.270020,1386.479980,1386.479980,0
2016-04-18,1386.719971,1392.709961,1365.430054,1391.219971,1391.219971,0
2016-04-19,1388.819946,1412.790039,1388.819946,1411.630005,1411.630005,0
2016-04-20,1411.349976,1419.819946,1404.890015,1417.869995,1417.869995,0
2016-04-21,1421.380005,1422.300049,1403.500000,1413.829956,1413.829956,0
2016-04-22,1414.520020,1414.520020,1402.540039,1408.959961,1408.959961,0
2016-04-25,1408.699951,1412.849976,1396.050049,1400.329956,1400.329956,0
2016-04-26,1400.750000,1412.069946,1400.219971,1403.719971,1403.719971,0
2016-04-27,1404.589966,1409.869995,1397.650024,1407.949951,1407.949951,0
2016-04-28,1403.670044,1411.150024,1385.939941,1410.280029,1410.280029,0
2016-04-29,1402.849976,1410.000000,1378.319946,1378.839966,1378.839966,0
2016-05-02,1377.030029,1382.520020,1375.170044,1377.510010,1377.510010,0
2016-05-03,1372.449951,1377.969971,1351.540039,1353.930054,1353.930054,0
2016-05-04,1355.989990,1355.989990,1335.790039,1337.640015,1337.640015,0
2016-05-05,1337.290039,1347.540039,1337.290039,1341.609985,1341.609985,0
2016-05-06,1340.079956,1341.650024,1324.140015,1337.969971,1337.969971,0
2016-05-09,1337.579956,1356.520020,1337.349976,1343.329956,1343.329956,0
2016-05-10,1344.630005,1362.819946,1344.030029,1355.849976,1355.849976,0
2016-05-11,1355.439941,1356.640015,1343.489990,1349.930054,1349.930054,0
2016-05-12,1349.880005,1361.910034,1335.760010,1342.459961,1342.459961,0
2016-05-13,1346.479980,1351.959961,1331.709961,1350.819946,1350.819946,0
2016-05-16,1348.430054,1351.680054,1341.000000,1350.640015,1350.640015,0
2016-05-17,1350.160034,1367.250000,1343.319946,1350.310059,1350.310059,0
2016-05-18,1356.829956,1361.579956,1342.569946,1361.130005,1361.130005,0
2016-05-19,1362.199951,1362.410034,1345.050049,1345.660034,1345.660034,0
2016-05-20,1345.239990,1363.319946,1343.750000,1362.239990,1362.239990,0
2016-05-23,1359.089966,1367.079956,1349.390015,1355.099976,1355.099976,0
2016-05-24,1352.930054,1389.290039,1348.479980,1387.000000,1387.000000,0
2016-05-25,1386.260010,1407.959961,1386.199951,1403.630005,1403.630005,0
2016-05-26,1401.489990,1408.160034,1400.369995,1406.449951,1406.449951,0
2016-05-27,1405.069946,1410.680054,1403.250000,1410.199951,1410.199951,0
2016-05-31,1412.849976,1415.969971,1398.050049,1399.390015,1399.390015,0
2016-06-01,1400.270020,1400.270020,1380.910034,1386.609985,1386.609985,0
2016-06-02,1382.150024,1391.530029,1382.150024,1387.099976,1387.099976,0
2016-06-03,1388.099976,1398.290039,1367.859985,1375.630005,1375.630005,0
2016-06-06,1374.050049,1384.180054,1370.650024,1380.560059,1380.560059,0
2016-06-07,1380.189941,1400.930054,1380.189941,1397.180054,1397.180054,0
2016-06-08,1395.729980,1396.020020,1385.760010,1389.839966,1389.839966,0
2016-06-09,1390.270020,1390.270020,1373.729980,1376.469971,1376.469971,0
2016-06-10,1377.469971,1377.609985,1342.609985,1344.609985,1344.609985,0
2016-06-13,1346.640015,1346.640015,1317.489990,1318.650024,1318.650024,0
2016-06-14,1317.609985,1318.119995,1293.339966,1294.390015,1294.390015,0
2016-06-15,1291.969971,1314.160034,1291.969971,1305.479980,1305.479980,0
2016-06-16,1299.239990,1303.319946,1286.189941,1298.060059,1298.060059,0
2016-06-17,1289.000000,1321.079956,1289.000000,1315.119995,1315.119995,0
2016-06-20,1305.609985,1366.579956,1305.609985,1363.869995,1363.869995,0
2016-06-21,1360.920044,1377.349976,1357.040039,1373.410034,1373.410034,0
2016-06-22,1372.380005,1387.920044,1369.790039,1378.290039,1378.290039,0
2016-06-23,1371.969971,1406.760010,1371.969971,1397.489990,1397.489990,0
2016-06-24,1435.489990,1435.489990,1275.349976,1301.959961,1301.959961,0
2016-06-27,1310.859985,1310.859985,1249.209961,1252.869995,1252.869995,0
2016-06-28,1248.280029,1295.239990,1248.280029,1283.310059,1283.310059,0
2016-06-29,1281.050049,1324.630005,1281.050049,1323.880005,1323.880005,0
2016-06-30,1322.079956,1338.900024,1311.979980,1338.640015,1338.640015,0
2016-07-01,1331.760010,1352.000000,1331.760010,1348.170044,1348.170044,0
2016-07-05,1339.959961,1339.959961,1315.790039,1318.500000,1318.500000,0
2016-07-06,1320.939941,1320.939941,1289.300049,1296.650024,1296.650024,0
2016-07-07,1296.410034,1320.170044,1296.410034,1309.319946,1309.319946,0
2016-07-08,1307.719971,1330.859985,1304.089966,1328.780029,1328.780029,0
2016-07-11,1328.719971,1351.390015,1328.719971,1350.130005,1350.130005,0
2016-07-12,1344.959961,1367.020020,1344.959961,1366.300049,1366.300049,0
2016-07-13,1367.540039,1372.459961,1360.869995,1361.280029,1361.280029,0
2016-07-14,1361.650024,1381.430054,1361.650024,1374.170044,1374.170044,0
2016-07-15,1375.160034,1375.459961,1365.140015,1371.400024,1371.400024,0
2016-07-18,1371.150024,1382.680054,1368.199951,1374.180054,1374.180054,0
2016-07-19,1374.920044,1374.920044,1359.420044,1367.670044,1367.670044,0
2016-07-20,1368.979980,1382.560059,1366.949951,1382.119995,1382.119995,0
2016-07-21,1378.180054,1386.640015,1372.420044,1380.989990,1380.989990,0
2016-07-22,1379.800049,1382.689941,1371.439941,1381.780029,1381.780029,0
2016-07-25,1381.780029,1392.400024,1377.640015,1382.219971,1382.219971,0
2016-07-26,1378.880005,1387.729980,1374.069946,1384.310059,1384.310059,0
2016-07-27,1383.300049,1394.979980,1382.869995,1388.459961,1388.459961,0
2016-07-28,1376.060059,1392.739990,1375.040039,1375.530029,1375.530029,0
2016-07-29,1376.400024,1385.910034,1375.189941,1384.589966,1384.589966,0
2016-08-01,1385.089966,1393.410034,1373.390015,1375.810059,1375.810059,0
2016-08-02,1375.069946,1375.680054,1355.310059,1357.569946,1357.569946,0
2016-08-03,1360.109985,1362.680054,1352.219971,1358.550049,1358.550049,0
2016-08-04,1363.069946,1370.790039,1358.599976,1368.339966,1368.339966,0
2016-08-05,1367.839966,1383.189941,1366.859985,1381.630005,1381.630005,0
2016-08-08,1381.130005,1388.229980,1379.550049,1382.189941,1382.189941,0
2016-08-09,1382.189941,1396.030029,1379.069946,1395.449951,1395.449951,0
2016-08-10,1390.819946,1395.560059,1388.739990,1390.699951,1390.699951,0
2016-08-11,1391.449951,1403.239990,1387.449951,1402.810059,1402.810059,0
2016-08-12,1406.459961,1406.459961,1398.000000,1400.270020,1400.270020,0
2016-08-15,1400.900024,1406.380005,1398.650024,1400.050049,1400.050049,0
2016-08-16,1394.260010,1399.569946,1388.790039,1390.300049,1390.300049,0
2016-08-17,1392.459961,1394.969971,1376.540039,1378.260010,1378.260010,0
2016-08-18,1371.920044,1387.920044,1371.920044,1386.530029,1386.530029,0
2016-08-19,1385.310059,1387.199951,1370.520020,1376.170044,1376.170044,0
2016-08-22,1381.530029,1388.849976,1371.250000,1376.400024,1376.400024,0
2016-08-23,1374.339966,1392.030029,1374.339966,1389.369995,1389.369995,0
2016-08-24,1390.969971,1397.920044,1380.500000,1393.729980,1393.729980,0
2016-08-25,1392.119995,1392.969971,1377.670044,1382.630005,1382.630005,0
2016-08-26,1379.439941,1392.859985,1378.550049,1390.760010,1390.760010,0
2016-08-29,1395.479980,1395.479980,1380.670044,1387.880005,1387.880005,0
2016-08-30,1389.239990,1399.420044,1387.160034,1394.290039,1394.290039,0
2016-08-31,1395.030029,1399.979980,1388.709961,1389.829956,1389.829956,0
2016-09-01,1389.449951,1402.989990,1384.739990,1388.310059,1388.310059,0
2016-09-02,1388.430054,1419.770020,1387.939941,1417.459961,1417.459961,0
2016-09-06,1418.339966,1422.359985,1411.390015,1413.189941,1413.189941,0
2016-09-07,1410.430054,1420.300049,1409.430054,1417.729980,1417.729980,0
2016-09-08,1415.150024,1422.319946,1400.300049,1412.660034,1412.660034,0
2016-09-09,1410.780029,1412.530029,1395.109985,1397.699951,1397.699951,0
2016-09-12,1392.800049,1396.920044,1369.280029,1384.180054,1384.180054,0
2016-09-13,1383.869995,1392.040039,1369.349976,1369.729980,1369.729980,0
2016-09-14,1369.729980,1377.469971,1367.349976,1368.030029,1368.030029,0
2016-09-15,1372.420044,1377.209961,1365.400024,1376.420044,1376.420044,0
2016-09-16,1377.030029,1377.689941,1362.680054,1365.280029,1365.280029,0
2016-09-19,1364.479980,1380.689941,1363.709961,1379.130005,1379.130005,0
2016-09-20,1378.390015,1385.709961,1375.069946,1378.680054,1378.680054,0
2016-09-21,1382.390015,1394.229980,1379.810059,1383.650024,1383.650024,0
2016-09-22,1376.010010,1411.010010,1376.010010,1406.949951,1406.949951,0
2016-09-23,1409.459961,1409.459961,1393.880005,1396.579956,1396.579956,0
2016-09-26,1395.739990,1396.030029,1373.089966,1374.829956,1374.829956,0
2016-09-27,1377.640015,1383.829956,1364.880005,1375.410034,1375.410034,0
2016-09-28,1376.390015,1392.339966,1376.020020,1384.750000,1384.750000,0
2016-09-29,1382.280029,1400.829956,1382.280029,1386.819946,1386.819946,0
2016-09-30,1391.270020,1391.270020,1361.949951,1387.859985,1387.859985,0
2016-10-03,1388.719971,1390.900024,1383.280029,1388.469971,1388.469971,0
2016-10-04,1392.689941,1406.089966,1387.430054,1397.900024,1397.900024,0
2016-10-05,1397.410034,1397.410034,1384.189941,1394.270020,1394.270020,0
2016-10-06,1394.339966,1398.780029,1388.280029,1389.010010,1389.010010,0
2016-10-07,1394.819946,1394.819946,1373.170044,1376.380005,1376.380005,0
2016-10-10,1373.310059,1388.380005,1368.500000,1387.609985,1387.609985,0
2016-10-11,1391.729980,1391.729980,1377.170044,1378.760010,1378.760010,0
2016-10-12,1380.130005,1382.030029,1372.160034,1372.719971,1372.719971,0
2016-10-13,1372.339966,1372.339966,1352.020020,1360.329956,1360.329956,0
2016-10-14,1362.359985,1384.189941,1361.239990,1378.489990,1378.489990,0
2016-10-17,1377.550049,1378.689941,1363.949951,1368.760010,1368.760010,0
2016-10-18,1366.089966,1389.569946,1366.089966,1387.530029,1387.530029,0
2016-10-19,1390.000000,1395.680054,1383.069946,1392.520020,1392.520020,0
2016-10-20,1391.819946,1399.280029,1380.670044,1396.209961,1396.209961,0
2016-10-21,1399.410034,1401.229980,1391.810059,1396.979980,1396.979980,0
2016-10-24,1394.280029,1407.530029,1394.280029,1395.969971,1395.969971,0
2016-10-25,1397.380005,1402.280029,1389.380005,1391.780029,1391.780029,0
2016-10-26,1389.550049,1391.250000,1377.989990,1386.479980,1386.479980,0
2016-10-27,1388.000000,1393.219971,1379.010010,1387.550049,1387.550049,0
2016-10-28,1386.589966,1387.280029,1371.510010,1382.719971,1382.719971,0
2016-10-31,1378.810059,1383.260010,1371.689941,1374.329956,1374.329956,0
2016-11-01,1371.829956,1382.530029,1358.430054,1360.900024,1360.900024,0
2016-11-02,1358.869995,1361.739990,1343.510010,1343.920044,1343.920044,0
2016-11-03,1343.550049,1353.189941,1341.579956,1342.500000,1342.500000,0
2016-11-04,1342.989990,1343.150024,1328.030029,1331.979980,1331.979980,0
2016-11-07,1339.319946,1354.270020,1329.579956,1354.270020,1354.270020,0
2016-11-08,1352.250000,1359.250000,1350.349976,1358.030029,1358.030029,0
2016-11-09,1344.449951,1379.839966,1326.339966,1379.750000,1379.750000,0
2016-11-10,1381.650024,1397.130005,1368.729980,1376.020020,1376.020020,0
2016-11-11,1372.859985,1384.160034,1365.020020,1370.540039,1370.540039,0
2016-11-14,1375.369995,1387.560059,1368.069946,1372.430054,1372.430054,0
2016-11-15,1365.989990,1378.069946,1365.989990,1376.969971,1376.969971,0
2016-11-16,1379.410034,1384.449951,1366.630005,1372.900024,1372.900024,0
2016-11-17,1371.099976,1383.310059,1368.760010,1382.650024,1382.650024,0
2016-11-18,1390.410034,1390.410034,1374.280029,1375.219971,1375.219971,0
2016-11-21,1371.469971,1382.770020,1365.130005,1380.880005,1380.880005,0
2016-11-22,1377.819946,1389.760010,1377.819946,1381.530029,1381.530029,0
2016-11-23,1380.359985,1386.160034,1374.060059,1382.800049,1382.800049,0
2016-11-25,1382.260010,1390.359985,1381.729980,1389.910034,1389.910034,0
2016-11-28,1382.209961,1388.750000,1374.150024,1378.040039,1378.040039,0
2016-11-29,1374.729980,1382.579956,1370.089966,1381.410034,1381.410034,0
2016-11-30,1381.280029,1392.959961,1378.609985,1388.329956,1388.329956,0
2016-12-01,1383.229980,1389.349976,1377.680054,1381.319946,1381.319946,0
2016-12-02,1376.469971,1381.119995,1364.589966,1378.030029,1378.030029,0
2016-12-05,1381.810059,1400.069946,1375.719971,1385.839966,1385.839966,0
2016-12-06,1380.819946,1401.239990,1380.819946,1400.260010,1400.260010,0
2016-12-07,1400.520020,1413.310059,1397.569946,1412.709961,1412.709961,0
2016-12-08,1411.930054,1431.339966,1408.780029,1430.680054,1430.680054,0
2016-12-09,1431.760010,1446.020020,1430.079956,1444.489990,1444.489990,0
2016-12-12,1440.459961,1446.949951,1435.569946,1438.250000,1438.250000,0
2016-12-13,1433.050049,1454.790039,1433.050049,1453.810059,1453.810059,0
2016-12-14,1451.420044,1452.540039,1445.560059,1446.670044,1446.670044,0
2016-12-15,1470.760010,1470.760010,1446.989990,1460.989990,1460.989990,0
2016-12-16,1450.849976,1466.959961,1450.849976,1464.150024,1464.150024,0
2016-12-19,1462.819946,1464.880005,1459.760010,1463.670044,1463.670044,0
2016-12-20,1471.280029,1471.280029,1461.900024,1470.250000,1470.250000,0
